iteration,user_id,chosen_arm_index,model_name,reward,exploration_reward,accuracy_proxy,novelty_score,serendipity_score,alphas,betas,means,success_rates,temperature,exploration_rate
1156,315,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   4.63],[ 59.94 267.63],[0.93455475 0.0170058 ],[0.94519016 0.        ],0.1,0.04994686503719448
1157,373,1,Popularity_Baseline,0.5,1.0,0.0,0.2,0.0,[855.94   4.64],[ 59.94 268.64],[0.93455475 0.01697892],[0.94519016 0.        ],0.1,0.04994686503719448
1158,522,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   4.65],[ 59.94 269.65],[0.93455475 0.01695224],[0.94519016 0.        ],0.1,0.04994686503719448
1159,574,1,Popularity_Baseline,0.5,1.0,0.0,0.6,0.0,[855.94   4.66],[ 59.94 270.66],[0.93455475 0.01692576],[0.94519016 0.        ],0.1,0.04994686503719448
1160,385,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   4.67],[ 59.94 271.67],[0.93455475 0.01689947],[0.94519016 0.        ],0.1,0.04994686503719448
1161,429,1,Popularity_Baseline,0.5,1.0,0.0,1.0,0.0,[855.94   4.68],[ 59.94 272.68],[0.93455475 0.01687338],[0.94519016 0.        ],0.1,0.04994686503719448
1162,431,1,Popularity_Baseline,0.5,1.0,0.0,1.0,0.0,[855.94   4.69],[ 59.94 273.69],[0.93455475 0.01684747],[0.94519016 0.        ],0.1,0.04994686503719448
1163,289,1,Popularity_Baseline,0.5,1.0,0.0,1.0,0.0,[855.94   4.7 ],[ 59.94 274.7 ],[0.93455475 0.01682176],[0.94519016 0.        ],0.1,0.04994686503719448
1164,475,1,Popularity_Baseline,0.5,1.0,0.0,0.7,0.0,[855.94   4.71],[ 59.94 275.71],[0.93455475 0.01679623],[0.94519016 0.        ],0.1,0.04994686503719448
1165,431,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   4.72],[ 59.94 276.72],[0.93455475 0.01677089],[0.94519016 0.        ],0.1,0.04994686503719448
1166,450,1,Popularity_Baseline,0.5,1.0,0.0,0.7,0.0,[855.94   4.73],[ 59.94 277.73],[0.93455475 0.01674573],[0.94519016 0.        ],0.1,0.04994686503719448
1167,77,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   4.74],[ 59.94 278.74],[0.93455475 0.01672076],[0.94519016 0.        ],0.1,0.04994686503719448
1168,440,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   4.75],[ 59.94 279.75],[0.93455475 0.01669596],[0.94519016 0.        ],0.1,0.04994686503719448
1169,547,1,Popularity_Baseline,0.5,1.0,0.0,1.0,0.0,[855.94   4.76],[ 59.94 280.76],[0.93455475 0.01667134],[0.94519016 0.        ],0.1,0.04994686503719448
1170,221,1,Popularity_Baseline,0.5,1.0,0.0,0.2,0.0,[855.94   4.77],[ 59.94 281.77],[0.93455475 0.01664689],[0.94519016 0.        ],0.1,0.04994686503719448
1171,266,1,Popularity_Baseline,0.5,1.0,0.0,0.3,0.0,[855.94   4.78],[ 59.94 282.78],[0.93455475 0.01662262],[0.94519016 0.        ],0.1,0.04994686503719448
1172,501,1,Popularity_Baseline,0.5,1.0,0.0,1.0,0.0,[855.94   4.79],[ 59.94 283.79],[0.93455475 0.01659852],[0.94519016 0.        ],0.1,0.04994686503719448
1173,439,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   4.8 ],[ 59.94 284.8 ],[0.93455475 0.01657459],[0.94519016 0.        ],0.1,0.04994686503719448
1174,473,1,Popularity_Baseline,0.5,1.0,0.0,0.9,0.0,[855.94   4.81],[ 59.94 285.81],[0.93455475 0.01655082],[0.94519016 0.        ],0.1,0.04994686503719448
1175,545,1,Popularity_Baseline,0.5,1.0,0.0,1.0,0.0,[855.94   4.82],[ 59.94 286.82],[0.93455475 0.01652723],[0.94519016 0.        ],0.1,0.04994686503719448
1176,589,1,Popularity_Baseline,0.5,1.0,0.0,0.5,0.0,[855.94   4.83],[ 59.94 287.83],[0.93455475 0.01650379],[0.94519016 0.        ],0.1,0.04994686503719448
1177,274,1,Popularity_Baseline,0.0,0.0,0.0,0.0,0.0,[855.94   4.84],[ 59.94 288.84],[0.93455475 0.01648052],[0.94519016 0.        ],0.1,0.04994686503719448
1178,469,1,Popularity_Baseline,0.5,1.0,0.0,0.1,0.0,[855.94   4.85],[ 59.94 289.85],[0.93455475 0.01645741],[0.94519016 0.        ],0.1,0.04994686503719448
1179,146,1,Popularity_Baseline,0.5,1.0,0.0,1.0,0.0,[855.94   4.86],[ 59.94 290.86],[0.93455475 0.01643447],[0.94519016 0.        ],0.1,0.04994686503719448
1180,275,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   4.87],[ 59.94 291.87],[0.93455475 0.01641167],[0.94519016 0.        ],0.1,0.04994686503719448
1181,557,1,Popularity_Baseline,0.5,1.0,0.0,0.6,0.0,[855.94   4.88],[ 59.94 292.88],[0.93455475 0.01638904],[0.94519016 0.        ],0.1,0.04994686503719448
1182,13,1,Popularity_Baseline,0.5,1.0,0.0,0.9,0.0,[855.94   4.89],[ 59.94 293.89],[0.93455475 0.01636656],[0.94519016 0.        ],0.1,0.04994686503719448
1183,165,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   4.9 ],[ 59.94 294.9 ],[0.93455475 0.01634423],[0.94519016 0.        ],0.1,0.04994686503719448
1184,320,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   4.91],[ 59.94 295.91],[0.93455475 0.01632205],[0.94519016 0.        ],0.1,0.04994686503719448
1185,244,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   4.92],[ 59.94 296.92],[0.93455475 0.01630003],[0.94519016 0.        ],0.1,0.04994686503719448
1186,25,1,Popularity_Baseline,0.5,1.0,0.0,0.7,0.0,[855.94   4.93],[ 59.94 297.93],[0.93455475 0.01627815],[0.94519016 0.        ],0.1,0.04994686503719448
1187,340,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   4.94],[ 59.94 298.94],[0.93455475 0.01625642],[0.94519016 0.        ],0.1,0.04994686503719448
1188,313,1,Popularity_Baseline,0.5,1.0,0.0,0.3,0.0,[855.94   4.95],[ 59.94 299.95],[0.93455475 0.01623483],[0.94519016 0.        ],0.1,0.04994686503719448
1189,116,1,Popularity_Baseline,0.5,1.0,0.0,0.5,0.0,[855.94   4.96],[ 59.94 300.96],[0.93455475 0.01621339],[0.94519016 0.        ],0.1,0.04994686503719448
1190,70,1,Popularity_Baseline,0.5,1.0,0.0,0.7,0.0,[855.94   4.97],[ 59.94 301.97],[0.93455475 0.01619209],[0.94519016 0.        ],0.1,0.04994686503719448
1191,541,1,Popularity_Baseline,0.5,1.0,0.0,0.4,0.0,[855.94   4.98],[ 59.94 302.98],[0.93455475 0.01617093],[0.94519016 0.        ],0.1,0.04994686503719448
1192,301,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   4.99],[ 59.94 303.99],[0.93455475 0.01614991],[0.94519016 0.        ],0.1,0.04994686503719448
1193,235,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.  ],[ 59.94 305.  ],[0.93455475 0.01612903],[0.94519016 0.        ],0.1,0.04994686503719448
1194,71,1,Popularity_Baseline,0.5,1.0,0.0,0.8,0.0,[855.94   5.01],[ 59.94 306.01],[0.93455475 0.01610829],[0.94519016 0.        ],0.1,0.04994686503719448
1195,377,1,Popularity_Baseline,0.5,1.0,0.0,1.0,0.0,[855.94   5.02],[ 59.94 307.02],[0.93455475 0.01608768],[0.94519016 0.        ],0.1,0.04994686503719448
1196,255,1,Popularity_Baseline,0.5,1.0,0.0,1.0,0.0,[855.94   5.03],[ 59.94 308.03],[0.93455475 0.01606721],[0.94519016 0.        ],0.1,0.04994686503719448
1197,495,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.04],[ 59.94 309.04],[0.93455475 0.01604687],[0.94519016 0.        ],0.1,0.04994686503719448
1198,205,1,Popularity_Baseline,0.5,1.0,0.0,0.8,0.0,[855.94   5.05],[ 59.94 310.05],[0.93455475 0.01602666],[0.94519016 0.        ],0.1,0.04994686503719448
1199,502,1,Popularity_Baseline,0.5,1.0,0.0,0.9,0.0,[855.94   5.06],[ 59.94 311.06],[0.93455475 0.01600658],[0.94519016 0.        ],0.1,0.04994686503719448
1200,380,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.07],[ 59.94 312.07],[0.93455475 0.01598663],[0.94519016 0.        ],0.1,0.04994686503719448
1201,480,1,Popularity_Baseline,0.0,0.0,0.0,0.0,0.0,[855.94   5.08],[ 59.94 313.08],[0.93455475 0.01596681],[0.94519016 0.        ],0.1,0.04994686503719448
1202,128,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.09],[ 59.94 314.09],[0.93455475 0.01594711],[0.94519016 0.        ],0.1,0.04994686503719448
1203,196,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.1 ],[ 59.94 315.1 ],[0.93455475 0.01592755],[0.94519016 0.        ],0.1,0.04994686503719448
1204,326,1,Popularity_Baseline,0.5,1.0,0.0,0.3,0.0,[855.94   5.11],[ 59.94 316.11],[0.93455475 0.0159081 ],[0.94519016 0.        ],0.1,0.04994686503719448
1205,46,1,Popularity_Baseline,0.5,1.0,0.0,0.7,0.0,[855.94   5.12],[ 59.94 317.12],[0.93455475 0.01588878],[0.94519016 0.        ],0.1,0.04994686503719448
1206,170,1,Popularity_Baseline,0.5,1.0,0.0,0.4,0.0,[855.94   5.13],[ 59.94 318.13],[0.93455475 0.01586958],[0.94519016 0.        ],0.1,0.04994686503719448
1207,287,1,Popularity_Baseline,0.5,1.0,0.0,0.8,0.0,[855.94   5.14],[ 59.94 319.14],[0.93455475 0.0158505 ],[0.94519016 0.        ],0.1,0.04994686503719448
1208,349,1,Popularity_Baseline,0.5,1.0,0.0,0.4,0.0,[855.94   5.15],[ 59.94 320.15],[0.93455475 0.01583154],[0.94519016 0.        ],0.1,0.04994686503719448
1209,516,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.16],[ 59.94 321.16],[0.93455475 0.0158127 ],[0.94519016 0.        ],0.1,0.04994686503719448
1210,237,1,Popularity_Baseline,0.5,1.0,0.0,0.7,0.0,[855.94   5.17],[ 59.94 322.17],[0.93455475 0.01579398],[0.94519016 0.        ],0.1,0.04994686503719448
1211,224,1,Popularity_Baseline,0.5,1.0,0.0,0.6,0.0,[855.94   5.18],[ 59.94 323.18],[0.93455475 0.01577537],[0.94519016 0.        ],0.1,0.04994686503719448
1212,238,1,Popularity_Baseline,0.5,1.0,0.0,0.9,0.0,[855.94   5.19],[ 59.94 324.19],[0.93455475 0.01575688],[0.94519016 0.        ],0.1,0.04994686503719448
1213,1,1,Popularity_Baseline,0.5,1.0,0.0,0.2,0.0,[855.94   5.2 ],[ 59.94 325.2 ],[0.93455475 0.0157385 ],[0.94519016 0.        ],0.1,0.04994686503719448
1214,374,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.21],[ 59.94 326.21],[0.93455475 0.01572023],[0.94519016 0.        ],0.1,0.04994686503719448
1215,23,1,Popularity_Baseline,0.5,1.0,0.0,0.9,0.0,[855.94   5.22],[ 59.94 327.22],[0.93455475 0.01570208],[0.94519016 0.        ],0.1,0.04994686503719448
1216,349,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.23],[ 59.94 328.23],[0.93455475 0.01568404],[0.94519016 0.        ],0.1,0.04994686503719448
1217,571,1,Popularity_Baseline,0.5,1.0,0.0,1.0,0.0,[855.94   5.24],[ 59.94 329.24],[0.93455475 0.01566611],[0.94519016 0.        ],0.1,0.04994686503719448
1218,601,1,Popularity_Baseline,0.5,1.0,0.0,0.7,0.0,[855.94   5.25],[ 59.94 330.25],[0.93455475 0.01564829],[0.94519016 0.        ],0.1,0.04994686503719448
1219,44,1,Popularity_Baseline,0.5,1.0,0.0,0.9,0.0,[855.94   5.26],[ 59.94 331.26],[0.93455475 0.01563057],[0.94519016 0.        ],0.1,0.04994686503719448
1220,413,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.27],[ 59.94 332.27],[0.93455475 0.01561296],[0.94519016 0.        ],0.1,0.04994686503719448
1221,588,1,Popularity_Baseline,0.5,1.0,0.0,0.2,0.0,[855.94   5.28],[ 59.94 333.28],[0.93455475 0.01559546],[0.94519016 0.        ],0.1,0.04994686503719448
1222,317,1,Popularity_Baseline,0.5,1.0,0.0,0.2,0.0,[855.94   5.29],[ 59.94 334.29],[0.93455475 0.01557807],[0.94519016 0.        ],0.1,0.04994686503719448
1223,247,1,Popularity_Baseline,0.0,0.0,0.0,0.0,0.0,[855.94   5.3 ],[ 59.94 335.3 ],[0.93455475 0.01556078],[0.94519016 0.        ],0.1,0.04994686503719448
1224,167,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.31],[ 59.94 336.31],[0.93455475 0.01554359],[0.94519016 0.        ],0.1,0.04994686503719448
1225,420,1,Popularity_Baseline,0.5,1.0,0.0,0.4,0.0,[855.94   5.32],[ 59.94 337.32],[0.93455475 0.0155265 ],[0.94519016 0.        ],0.1,0.04994686503719448
1226,115,1,Popularity_Baseline,0.5,1.0,0.0,0.3,0.0,[855.94   5.33],[ 59.94 338.33],[0.93455475 0.01550952],[0.94519016 0.        ],0.1,0.04994686503719448
1227,533,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.34],[ 59.94 339.34],[0.93455475 0.01549263],[0.94519016 0.        ],0.1,0.04994686503719448
1228,431,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.35],[ 59.94 340.35],[0.93455475 0.01547585],[0.94519016 0.        ],0.1,0.04994686503719448
1229,341,1,Popularity_Baseline,0.5,1.0,0.0,0.8,0.0,[855.94   5.36],[ 59.94 341.36],[0.93455475 0.01545916],[0.94519016 0.        ],0.1,0.04994686503719448
1230,42,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.37],[ 59.94 342.37],[0.93455475 0.01544257],[0.94519016 0.        ],0.1,0.04994686503719448
1231,52,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.38],[ 59.94 343.38],[0.93455475 0.01542608],[0.94519016 0.        ],0.1,0.04994686503719448
1232,578,1,Popularity_Baseline,0.5,1.0,0.0,1.0,0.0,[855.94   5.39],[ 59.94 344.39],[0.93455475 0.01540969],[0.94519016 0.        ],0.1,0.04994686503719448
1233,240,1,Popularity_Baseline,0.5,1.0,0.0,0.4,0.0,[855.94   5.4 ],[ 59.94 345.4 ],[0.93455475 0.01539339],[0.94519016 0.        ],0.1,0.04994686503719448
1234,127,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.41],[ 59.94 346.41],[0.93455475 0.01537718],[0.94519016 0.        ],0.1,0.04994686503719448
1235,115,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.42],[ 59.94 347.42],[0.93455475 0.01536107],[0.94519016 0.        ],0.1,0.04994686503719448
1236,534,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.43],[ 59.94 348.43],[0.93455475 0.01534505],[0.94519016 0.        ],0.1,0.04994686503719448
1237,208,1,Popularity_Baseline,0.5,1.0,0.0,0.7,0.0,[855.94   5.44],[ 59.94 349.44],[0.93455475 0.01532913],[0.94519016 0.        ],0.1,0.04994686503719448
1238,312,1,Popularity_Baseline,0.5,1.0,0.0,0.3,0.0,[855.94   5.45],[ 59.94 350.45],[0.93455475 0.01531329],[0.94519016 0.        ],0.1,0.04994686503719448
1239,44,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.46],[ 59.94 351.46],[0.93455475 0.01529755],[0.94519016 0.        ],0.1,0.04994686503719448
1240,3,1,Popularity_Baseline,0.5,1.0,0.0,0.9,0.0,[855.94   5.47],[ 59.94 352.47],[0.93455475 0.01528189],[0.94519016 0.        ],0.1,0.04994686503719448
1241,335,1,Popularity_Baseline,0.5,1.0,0.0,0.27,0.0,[855.94   5.48],[ 59.94 353.48],[0.93455475 0.01526632],[0.94519016 0.        ],0.1,0.04994686503719448
1242,351,1,Popularity_Baseline,0.5,1.0,0.0,0.5,0.0,[855.94   5.49],[ 59.94 354.49],[0.93455475 0.01525085],[0.94519016 0.        ],0.1,0.04994686503719448
1243,507,1,Popularity_Baseline,0.5,1.0,0.0,0.5,0.0,[855.94   5.5 ],[ 59.94 355.5 ],[0.93455475 0.01523546],[0.94519016 0.        ],0.1,0.04994686503719448
1244,510,1,Popularity_Baseline,0.5,1.0,0.0,0.7,0.0,[855.94   5.51],[ 59.94 356.51],[0.93455475 0.01522015],[0.94519016 0.        ],0.1,0.04994686503719448
1245,322,1,Popularity_Baseline,0.5,1.0,0.0,0.4,0.0,[855.94   5.52],[ 59.94 357.52],[0.93455475 0.01520494],[0.94519016 0.        ],0.1,0.04994686503719448
1246,444,1,Popularity_Baseline,0.5,1.0,0.0,0.2,0.0,[855.94   5.53],[ 59.94 358.53],[0.93455475 0.0151898 ],[0.94519016 0.        ],0.1,0.04994686503719448
1247,122,1,Popularity_Baseline,0.5,1.0,0.0,0.2,0.0,[855.94   5.54],[ 59.94 359.54],[0.93455475 0.01517476],[0.94519016 0.        ],0.1,0.04994686503719448
1248,548,1,Popularity_Baseline,0.5,1.0,0.0,0.7,0.0,[855.94   5.55],[ 59.94 360.55],[0.93455475 0.01515979],[0.94519016 0.        ],0.1,0.04994686503719448
1249,282,1,Popularity_Baseline,0.5,1.0,0.0,0.1,0.0,[855.94   5.56],[ 59.94 361.56],[0.93455475 0.01514491],[0.94519016 0.        ],0.1,0.04994686503719448
1250,276,1,Popularity_Baseline,0.5,1.0,0.0,0.7,0.0,[855.94   5.57],[ 59.94 362.57],[0.93455475 0.01513011],[0.94519016 0.        ],0.1,0.04994686503719448
1251,245,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.58],[ 59.94 363.58],[0.93455475 0.0151154 ],[0.94519016 0.        ],0.1,0.04994686503719448
1252,107,1,Popularity_Baseline,0.5,1.0,0.0,0.7,0.0,[855.94   5.59],[ 59.94 364.59],[0.93455475 0.01510076],[0.94519016 0.        ],0.1,0.04994686503719448
1253,592,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.6 ],[ 59.94 365.6 ],[0.93455475 0.01508621],[0.94519016 0.        ],0.1,0.04994686503719448
1254,593,1,Popularity_Baseline,0.5,1.0,0.0,0.3,0.0,[855.94   5.61],[ 59.94 366.61],[0.93455475 0.01507173],[0.94519016 0.        ],0.1,0.04994686503719448
1255,217,1,Popularity_Baseline,0.5,1.0,0.0,0.3,0.0,[855.94   5.62],[ 59.94 367.62],[0.93455475 0.01505734],[0.94519016 0.        ],0.1,0.04994686503719448
1256,485,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.63],[ 59.94 368.63],[0.93455475 0.01504302],[0.94519016 0.        ],0.1,0.04994686503719448
1257,443,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.64],[ 59.94 369.64],[0.93455475 0.01502878],[0.94519016 0.        ],0.1,0.04994686503719448
1258,72,1,Popularity_Baseline,0.5,1.0,0.0,0.1,0.0,[855.94   5.65],[ 59.94 370.65],[0.93455475 0.01501462],[0.94519016 0.        ],0.1,0.04994686503719448
1259,98,1,Popularity_Baseline,0.5,1.0,0.0,0.8,0.0,[855.94   5.66],[ 59.94 371.66],[0.93455475 0.01500053],[0.94519016 0.        ],0.1,0.04994686503719448
1260,80,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.67],[ 59.94 372.67],[0.93455475 0.01498652],[0.94519016 0.        ],0.1,0.04994686503719448
1261,498,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.68],[ 59.94 373.68],[0.93455475 0.01497259],[0.94519016 0.        ],0.1,0.04994686503719448
1262,541,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.69],[ 59.94 374.69],[0.93455475 0.01495873],[0.94519016 0.        ],0.1,0.04994686503719448
1263,125,1,Popularity_Baseline,0.5,1.0,0.0,0.3,0.0,[855.94   5.7 ],[ 59.94 375.7 ],[0.93455475 0.01494494],[0.94519016 0.        ],0.1,0.04994686503719448
1264,509,1,Popularity_Baseline,0.5,1.0,0.0,0.7,0.0,[855.94   5.71],[ 59.94 376.71],[0.93455475 0.01493123],[0.94519016 0.        ],0.1,0.04994686503719448
1265,50,1,Popularity_Baseline,0.5,1.0,0.0,0.5,0.0,[855.94   5.72],[ 59.94 377.72],[0.93455475 0.01491759],[0.94519016 0.        ],0.1,0.04994686503719448
1266,280,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.73],[ 59.94 378.73],[0.93455475 0.01490402],[0.94519016 0.        ],0.1,0.04994686503719448
1267,322,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.74],[ 59.94 379.74],[0.93455475 0.01489053],[0.94519016 0.        ],0.1,0.04994686503719448
1268,85,1,Popularity_Baseline,0.5,1.0,0.0,0.9,0.0,[855.94   5.75],[ 59.94 380.75],[0.93455475 0.0148771 ],[0.94519016 0.        ],0.1,0.04994686503719448
1269,600,1,Popularity_Baseline,0.0,0.0,0.0,0.0,0.0,[855.94   5.76],[ 59.94 381.76],[0.93455475 0.01486375],[0.94519016 0.        ],0.1,0.04994686503719448
1270,305,1,Popularity_Baseline,0.5,1.0,0.0,0.1,0.0,[855.94   5.77],[ 59.94 382.77],[0.93455475 0.01485047],[0.94519016 0.        ],0.1,0.04994686503719448
1271,296,1,Popularity_Baseline,0.5,1.0,0.0,0.4,0.0,[855.94   5.78],[ 59.94 383.78],[0.93455475 0.01483725],[0.94519016 0.        ],0.1,0.04994686503719448
1272,377,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.79],[ 59.94 384.79],[0.93455475 0.01482411],[0.94519016 0.        ],0.1,0.04994686503719448
1273,280,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.8 ],[ 59.94 385.8 ],[0.93455475 0.01481103],[0.94519016 0.        ],0.1,0.04994686503719448
1274,97,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.81],[ 59.94 386.81],[0.93455475 0.01479802],[0.94519016 0.        ],0.1,0.04994686503719448
1275,248,1,Popularity_Baseline,0.5,1.0,0.0,0.8,0.0,[855.94   5.82],[ 59.94 387.82],[0.93455475 0.01478508],[0.94519016 0.        ],0.1,0.04994686503719448
1276,287,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.83],[ 59.94 388.83],[0.93455475 0.01477221],[0.94519016 0.        ],0.1,0.04994686503719448
1277,245,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.84],[ 59.94 389.84],[0.93455475 0.0147594 ],[0.94519016 0.        ],0.1,0.04994686503719448
1278,577,1,Popularity_Baseline,0.5,1.0,0.0,0.3,0.0,[855.94   5.85],[ 59.94 390.85],[0.93455475 0.01474666],[0.94519016 0.        ],0.1,0.04994686503719448
1279,276,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.86],[ 59.94 391.86],[0.93455475 0.01473398],[0.94519016 0.        ],0.1,0.04994686503719448
1280,136,1,Popularity_Baseline,0.5,1.0,0.0,0.7,0.0,[855.94   5.87],[ 59.94 392.87],[0.93455475 0.01472137],[0.94519016 0.        ],0.1,0.04994686503719448
1281,354,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.88],[ 59.94 393.88],[0.93455475 0.01470883],[0.94519016 0.        ],0.1,0.04994686503719448
1282,583,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.89],[ 59.94 394.89],[0.93455475 0.01469634],[0.94519016 0.        ],0.1,0.04994686503719448
1283,478,1,Popularity_Baseline,0.5,1.0,0.0,1.0,0.0,[855.94   5.9 ],[ 59.94 395.9 ],[0.93455475 0.01468392],[0.94519016 0.        ],0.1,0.04994686503719448
1284,482,1,Popularity_Baseline,0.5,1.0,0.0,1.0,0.0,[855.94   5.91],[ 59.94 396.91],[0.93455475 0.01467157],[0.94519016 0.        ],0.1,0.04994686503719448
1285,400,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.92],[ 59.94 397.92],[0.93455475 0.01465927],[0.94519016 0.        ],0.1,0.04994686503719448
1286,328,1,Popularity_Baseline,0.5,1.0,0.0,0.1,0.0,[855.94   5.93],[ 59.94 398.93],[0.93455475 0.01464704],[0.94519016 0.        ],0.1,0.04994686503719448
1287,90,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.94],[ 59.94 399.94],[0.93455475 0.01463487],[0.94519016 0.        ],0.1,0.04994686503719448
1288,4,1,Popularity_Baseline,0.5,1.0,0.0,0.6,0.0,[855.94   5.95],[ 59.94 400.95],[0.93455475 0.01462276],[0.94519016 0.        ],0.1,0.04994686503719448
1289,249,1,Popularity_Baseline,0.0,0.0,0.0,0.0,0.0,[855.94   5.96],[ 59.94 401.96],[0.93455475 0.01461071],[0.94519016 0.        ],0.1,0.04994686503719448
1290,276,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   5.97],[ 59.94 402.97],[0.93455475 0.01459872],[0.94519016 0.        ],0.1,0.04994686503719448
1291,314,1,Popularity_Baseline,0.5,1.0,0.0,0.1,0.0,[855.94   5.98],[ 59.94 403.98],[0.93455475 0.01458679],[0.94519016 0.        ],0.1,0.04994686503719448
1292,403,1,Popularity_Baseline,0.5,1.0,0.0,0.8,0.0,[855.94   5.99],[ 59.94 404.99],[0.93455475 0.01457492],[0.94519016 0.        ],0.1,0.04994686503719448
1293,94,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   6.  ],[ 59.94 406.  ],[0.93455475 0.01456311],[0.94519016 0.        ],0.1,0.04994686503719448
1294,529,1,Popularity_Baseline,0.5,1.0,0.0,0.9,0.0,[855.94   6.01],[ 59.94 407.01],[0.93455475 0.01455135],[0.94519016 0.        ],0.1,0.04994686503719448
1295,558,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   6.02],[ 59.94 408.02],[0.93455475 0.01453966],[0.94519016 0.        ],0.1,0.04994686503719448
1296,53,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   6.03],[ 59.94 409.03],[0.93455475 0.01452802],[0.94519016 0.        ],0.1,0.04994686503719448
1297,390,1,Popularity_Baseline,0.5,1.0,0.0,0.7,0.0,[855.94   6.04],[ 59.94 410.04],[0.93455475 0.01451644],[0.94519016 0.        ],0.1,0.04994686503719448
1298,43,1,Popularity_Baseline,0.5,1.0,0.0,0.4,0.0,[855.94   6.05],[ 59.94 411.05],[0.93455475 0.01450491],[0.94519016 0.        ],0.1,0.04994686503719448
1299,545,1,Popularity_Baseline,0.5,1.0,0.0,0.0,0.0,[855.94   6.06],[ 59.94 412.06],[0.93455475 0.01449345],[0.94519016 0.        ],0.1,0.04994686503719448
1300,559,1,Popularity_Baseline,0.5,1.0,0.0,0.27,0.0,[855.94   6.07],[ 59.94 413.07],[0.93455475 0.01448203],[0.94519016 0.        ],0.1,0.04994686503719448
